,data_pregao,cod_acao,nome_emp,preco_abertura,preco_maximo,preco_minimo,preco_fechamento,qtd_negocios,vol_financeiro
23332,2022-07-21,BOTZ39,GX ROBOTC AI,30.51,30.69,30.51,30.69,0,21450
23353,2022-07-07,BOTZ39,GX ROBOTC AI,28.26,28.32,28.2,28.32,0,16950
23359,2022-07-07,BOXP34,BOSTON PROP,48.9,48.9,48.3,48.3,0,19430
23372,2022-07-07,BPVE39,GX INFRA DEV,41.24,41.24,41.04,41.24,0,12350
23376,2022-07-14,BOTZ39,GX ROBOTC AI,27.15,27.42,27.06,27.42,0,21800
23395,2022-07-14,BPVE39,GX INFRA DEV,40.74,41.16,40.68,41.16,0,16370
23413,2022-07-21,BPVE39,GX INFRA DEV,44.6,44.72,44.6,44.72,0,13390
23514,2022-07-21,BSIL39,GX SILVER MN,26.67,26.67,26.49,26.64,0,15960
23518,2022-07-21,BSOC39,GX SOCIAL MD,24.12,24.16,24.12,24.16,0,14480
23532,2022-07-07,BSHY39,BKR 1 3 YRTR,56.43,56.43,55.26,55.26,0,22330
23533,2022-07-07,BSIL39,GX SILVER MN,26.91,26.91,26.37,26.61,0,18650
23539,2022-07-07,BSUS39,ESGMSCIUSA L,45.77,45.77,45.77,45.77,0,4570
23550,2022-07-07,BUSR39,CORE US REIT,48.62,48.62,48.44,48.44,0,9700
23558,2022-07-07,C1MG34,CHIPOTLE MEX,360.88,360.88,360.88,360.88,0,216520
23559,2022-07-07,C1NS34,CELANESE COR,309.38,309.38,309.38,309.38,0,216560
23560,2022-07-14,BSHY39,BKR 1 3 YRTR,56.22,56.22,56.22,56.22,0,16860
23561,2022-07-14,BSIL39,GX SILVER MN,25.53,26.16,25.53,26.16,0,23220
23566,2022-07-14,BSOC39,GX SOCIAL MD,21.82,21.82,21.74,21.74,0,17420
23574,2022-07-14,BTLT39,BKR 20YR TRS,42.12,42.12,42.08,42.08,0,25260
23580,2022-07-14,BXTC39,EXPON TECHNL,43.17,43.17,43.17,43.17,0,21580
23589,2022-07-14,C1MG34,CHIPOTLE MEX,342.38,342.38,342.38,342.38,0,171190
23591,2022-07-21,BURA39,GX URANIUM,37.11,37.11,36.04,36.4,0,25640
23596,2022-07-21,C1BL34,CHUBB LTD,251.41,252.13,251.41,252.13,0,125850
23604,2022-07-21,C1MG34,CHIPOTLE MEX,375.44,375.53,375.44,375.53,0,75090
23605,2022-07-21,C1NS34,CELANESE COR,316.16,319.36,316.16,319.36,0,95480
23617,2022-07-21,CAPH34,CAPRI HOLDI,267.02,267.02,267.02,267.02,0,26700
23903,2022-07-14,CRIN34,CARTERS INC,207.5,207.5,207.5,207.5,0,20750
23935,2022-07-07,CRIP34,CTRIPCOM,139.37,142.02,139.37,142.02,0,97820
23956,2022-07-07,CSXC34,CSX CORP,77.67,77.67,77.67,77.67,0,7760
23997,2022-07-14,CTSH34,COGNIZANT,350.35,350.35,350.35,350.35,0,175170
24016,2022-07-14,D1EL34,DELL TECHNOL,229.38,229.38,229.38,229.38,0,22930
24018,2022-07-14,D1FS34,DISCOVER FIN,270.1,270.1,270.1,270.1,0,27010
24019,2022-07-14,D1HI34,DR HORTON IN,394.2,394.2,394.2,394.2,0,236520
24027,2022-07-07,CTSH34,COGNIZANT,360.75,360.75,360.75,360.75,0,288600
24048,2022-07-07,D1LR34,DIGITAL REAL,171.5,171.5,171.5,171.5,0,17150
24055,2022-07-07,DEAI34,DELTA,159.68,159.68,159.68,159.68,0,31930
24062,2022-07-21,D1HI34,DR HORTON IN,413.37,414.68,413.09,414.68,0,124110
24095,2022-07-14,DDNB34,DUPONT N INC,292.2,292.2,292.2,292.2,0,29220
24127,2022-07-07,DGCO34,DOLLAR GENER,682.2,682.2,682.2,682.2,0,68220
24133,2022-07-07,DLTR34,DOLLAR TREE,444.84,444.84,444.84,444.84,0,44480
24148,2022-07-07,E1CL34,ECOLAB INC,211.65,211.65,211.65,211.65,0,84660
24206,2022-07-14,E2ST34,ELASTIC NV,31.47,31.47,31.47,31.47,0,3140
24207,2022-07-14,E2TS34,ETSY INC,28.64,28.64,28.64,28.64,0,8590
24208,2022-07-14,E2XE34,EXELIXIS INC,57.92,57.92,57.92,57.92,0,5790
24215,2022-07-07,E1RI34,ERICSSON LM,20.02,20.02,20.02,20.02,0,4000
24218,2022-07-07,E2NP34,ENPHASE ENER,44.24,44.24,44.24,44.24,0,39810
24220,2022-07-07,E2XE34,EXELIXIS INC,58.08,58.08,58.08,58.08,0,5800
24221,2022-07-07,EAIN34,ELECTR ARTS,335.45,336.51,335.0,336.51,0,167890
24226,2022-07-07,EBAY34,EBAY,116.8,116.8,116.8,116.8,0,11680
24441,2022-07-21,F1FI34,F5 INC,213.57,214.41,213.57,214.41,0,85590
24442,2022-07-21,F1MC34,FMC CORP,289.28,289.89,289.12,289.89,0,144800
24444,2022-07-21,F1RA34,FRANKLIN RES,139.0,139.0,139.0,139.0,0,13900
24446,2022-07-21,F2SK34,FISKER INC,25.05,25.05,25.05,25.05,0,10020
24447,2022-07-21,F2VR34,FIVERR INTL,10.62,10.7,10.62,10.7,0,8530
24470,2022-07-14,F1FI34,F5 INC,197.0,197.0,197.0,197.0,0,157600
24493,2022-07-07,FDXB34,FEDEX CORP,1221.4,1237.52,1221.4,1237.52,0,493390
24513,2022-07-07,FLTC34,FLEETCOR TEC,292.9,292.9,292.9,292.9,0,205030
24514,2022-07-07,FMSC34,FRESENIUS,129.75,129.75,129.75,129.75,0,38920
24537,2022-07-21,FLTC34,FLEETCOR TEC,303.3,303.9,303.3,303.9,0,60720
24564,2022-07-14,FLTC34,FLEETCOR TEC,279.86,279.86,278.89,278.89,0,139540
24648,2022-07-21,G1PI34,GLOBAL PAYME,164.85,164.99,164.8,164.99,0,65950
24650,2022-07-21,G2DD34,GODADDY INC,40.91,40.91,40.91,40.91,0,4090
24652,2022-07-21,G2NT34,GENTEX CORP,40.27,40.27,40.27,40.27,0,4020
24676,2022-07-14,G1MI34,GENERAL MILL,411.23,411.23,411.23,411.23,0,164490
24679,2022-07-14,G2DD34,GODADDY INC,37.38,37.38,37.38,37.38,0,14950
24788,2022-07-21,GPSI34,GAP,50.17,50.17,50.17,50.17,0,30100
24827,2022-07-14,H1AS34,HASBRO INC,216.98,216.98,216.98,216.98,0,21690
24849,2022-07-26,B1AX34,BAXTER INTER,178.11,178.11,177.89,178.02,0,160260
24851,2022-07-26,B1DX34,BECTON DICKI,261.15,261.15,261.15,261.15,0,26110
24858,2022-07-26,B1WA34,BORGWARNER I,193.7,193.8,193.7,193.8,0,38750
24859,2022-07-26,B2RK34,BRUKER CORP,34.67,34.67,34.67,34.67,0,3460
24873,2022-07-07,H1ZN34,HORIZON THER,44.84,44.84,44.84,44.84,0,8960
24875,2022-07-07,H2UB34,HUBSPOT INC,33.89,33.89,33.89,33.89,0,3380
24895,2022-07-14,H1UM34,HUMANA INC,514.72,514.72,513.69,513.69,0,462420
24929,2022-07-21,H1UM34,HUMANA INC,533.65,533.71,533.3,533.71,0,213430
24931,2022-07-21,H2UB34,HUBSPOT INC,34.88,34.88,34.88,34.88,0,10460
24984,2022-07-26,BBUG39,GX CYBERSECT,46.3,46.3,45.05,45.05,0,13700
25000,2022-07-07,HOND34,HONDA MO,128.7,128.7,128.7,128.7,0,25740
25005,2022-07-07,HPQB34,HP COMPANY,170.85,170.85,170.85,170.85,0,68340
25045,2022-07-14,I1FF34,FLAVOR FLAGR,306.36,306.36,306.36,306.36,0,30630
25050,2022-07-26,BCHQ39,GX MSCICHINA,29.4,29.4,29.07,29.07,0,17530
25053,2022-07-26,BCLO39,GX CLOUD CPT,29.58,29.58,29.16,29.16,0,8810
25054,2022-07-26,BCPX39,GX COPPER MN,30.54,30.54,30.15,30.15,0,18190
25061,2022-07-26,BDRI39,GX AEVEHICLE,40.56,40.6,40.32,40.32,0,12140
25062,2022-07-26,BDVD39,GX SUPDIV US,53.55,53.7,53.55,53.7,0,16090
25064,2022-07-26,BEDC39,GX TLMEDC DH,33.66,33.84,33.66,33.72,0,10120
25067,2022-07-26,BEEM39,MSCI EMGMARK,35.14,35.14,35.14,35.14,0,3510
25111,2022-07-07,I1FF34,FLAVOR FLAGR,322.0,322.0,322.0,322.0,0,32200
25113,2022-07-07,I1NC34,INCYTE CORP,216.31,216.31,216.31,216.31,0,86520
25114,2022-07-07,I1QY34,IQIYI INC,11.3,11.3,11.3,11.3,0,1130
25137,2022-07-07,INGG34,ING GROEP,50.5,50.5,50.5,50.5,0,5050
25143,2022-07-26,BEWH39,MSCIHONGKONG,38.22,38.22,38.22,38.22,0,3820
25145,2022-07-26,BEWT39,MSCI TAIWAN,44.55,44.55,44.55,44.55,0,13360
25149,2022-07-26,BFNX39,GX FINTECH,24.66,24.66,24.27,24.27,0,14650
25156,2022-07-26,BHER39,GX GAMES SPT,29.01,29.01,28.89,28.89,0,17360
25157,2022-07-26,BHYG39,BKR IBOXX HY,51.6,51.6,51.6,51.6,0,15480
25166,2022-07-26,BIGF39,GLOBAL INFRA,63.24,63.24,62.94,62.94,0,18930
25220,2022-07-21,INGG34,ING GROEP,50.65,50.65,50.65,50.65,0,5060
25244,2022-07-26,BIXJ39,GLOBALHEALTH,55.5,55.5,55.5,55.5,0,33300
25247,2022-07-26,BIYF39,US FINANCIAL,25.75,25.75,25.75,25.75,0,7720
25248,2022-07-26,BIYT39,BKR 7 10 YRT,55.68,55.68,55.68,55.68,0,11130
25263,2022-07-26,BLPA39,GX MLP ETF,53.8,53.8,53.35,53.5,0,16060
25264,2022-07-26,BLPX39,GX MLP EN IN,55.35,55.35,54.9,55.1,0,16530
25308,2022-07-14,J1CI34,JOHNSON CONT,250.92,250.92,250.75,250.75,0,225690
25334,2022-07-21,J1CI34,JOHNSON CONT,277.02,278.37,277.02,278.37,0,138910
25335,2022-07-21,J2AZ34,JAZZ PHARMAC,57.95,57.95,57.95,57.95,0,5790
25400,2022-07-07,K1LA34,KLA CORP,421.2,421.2,421.2,421.2,0,294840
25401,2022-07-07,K1SG34,KEYSIGHT TEC,381.18,381.18,381.18,381.18,0,190590
25424,2022-07-14,K1LA34,KLA CORP,433.44,433.44,433.44,433.44,0,216720
25426,2022-07-14,K1SG34,KEYSIGHT TEC,376.22,376.22,376.22,376.22,0,37620
25427,2022-07-14,K1SS34,KOHLS CORP,152.2,152.2,152.2,152.2,0,15220
25445,2022-07-14,KMPR34,KEMPER CORP,127.13,127.13,127.13,127.13,0,88990
25453,2022-07-21,K1LA34,KLA CORP,494.16,494.9,494.16,494.9,0,98900
25471,2022-07-21,KMBB34,KIMBERLY CL,712.08,712.08,711.36,711.36,0,427030
25482,2022-07-26,BOTZ39,GX ROBOTC AI,28.59,28.59,28.38,28.38,0,17100
25502,2022-07-26,BPVE39,GX INFRA DEV,43.72,43.88,43.72,43.88,0,13140
25503,2022-07-26,BQCL39,FT NSQ GREEN,35.98,36.69,35.98,36.69,0,14530
25524,2022-07-07,L1IN34,LINDE PLC,369.49,369.49,369.49,369.49,0,36940
25526,2022-07-07,L1RC34,LAM RESEARCH,551.55,556.7,551.55,556.7,0,110820
25529,2022-07-07,L1YB34,LYONDELLBASE,236.44,238.74,236.44,238.74,0,47510
25530,2022-07-07,L1YG34,LLOYDS BANKI,10.86,10.86,10.86,10.86,0,6510
25551,2022-07-14,L1EG34,LEGGETT PL,196.6,196.6,196.6,196.6,0,19660
25558,2022-07-14,L2SI34,LIFE STORAGE,40.5,40.5,40.5,40.5,0,8100
25576,2022-07-21,L1CA34,LABORATORY C,341.12,341.7,340.94,341.7,0,170640
25586,2022-07-21,L2SI34,LIFE STORAGE,42.38,42.38,42.38,42.38,0,16950
25635,2022-07-26,BSDV39,GX SUPERDIVD,24.68,24.7,24.64,24.64,0,14800
25667,2022-07-07,M1RO34,MARATHON OIL,109.89,109.89,109.89,109.89,0,54940
25717,2022-07-21,M1AA34,MID-AMERICA,235.06,235.06,235.06,235.06,0,23500
25725,2022-07-21,M1SI34,MOTOROLA SOL,303.3,303.3,303.3,303.3,0,30330
25730,2022-07-26,BSIL39,GX SILVER MN,25.95,25.95,25.68,25.95,0,15510
25734,2022-07-26,BSOC39,GX SOCIAL MD,21.86,21.86,21.56,21.56,0,13030
25745,2022-07-26,BUSR39,CORE US REIT,50.3,50.3,48.5,48.5,0,9880
25746,2022-07-26,BUZZ39,VE BUZZ ETF,24.74,24.74,24.74,24.74,0,2470
25750,2022-07-26,C1BL34,CHUBB LTD,251.45,251.45,251.45,251.45,0,100580
25751,2022-07-26,C1BR34,CBRE GROUP I,440.18,440.18,438.83,438.83,0,87900
25755,2022-07-26,C1DN34,CADENCE DESI,457.1,457.1,457.1,457.1,0,45710
25759,2022-07-26,C1MA34,COMERICA INC,207.0,207.0,207.0,207.0,0,144900
25760,2022-07-26,C1MG34,CHIPOTLE MEX,354.06,354.06,353.34,353.34,0,106140
25763,2022-07-14,M2AS34,MASIMO CORP,22.61,23.0,22.61,23.0,0,18280
25766,2022-07-14,M2ST34,MICROSTRATEG,15.88,15.88,15.88,15.88,0,1580
25781,2022-07-14,MCOR34,MOODYS CORP,375.55,375.55,375.55,375.55,0,75110
25793,2022-07-07,M1TC34,MATCH GROUP,20.44,20.44,20.44,20.44,0,8170
25794,2022-07-07,M1UF34,MITSUBISHI U,29.98,29.98,28.56,28.59,0,23200
25795,2022-07-07,M2AS34,MASIMO CORP,24.68,24.68,24.68,24.68,0,2460
25796,2022-07-07,M2PR34,MONOLI POWER,34.79,34.79,34.79,34.79,0,13910
25797,2022-07-07,M2PW34,MEDICAL P TR,41.88,41.88,41.88,41.88,0,29310
25799,2022-07-07,M2ST34,MICROSTRATEG,14.4,14.4,14.4,14.4,0,2880
25818,2022-07-07,MDTC34,MEDTRONIC,242.62,242.62,237.61,237.61,0,95540
25824,2022-07-21,M2ST34,MICROSTRATEG,22.51,22.51,22.51,22.51,0,9000
25854,2022-07-26,C1NS34,CELANESE COR,306.0,306.59,305.45,306.59,0,183540
25869,2022-07-26,CAPH34,CAPRI HOLDI,247.52,247.52,247.52,247.52,0,24750
26038,2022-07-07,N1BI34,NEUROCRINE B,25.65,25.8,25.65,25.8,0,7720
26066,2022-07-14,N1BI34,NEUROCRINE B,25.59,25.59,25.59,25.59,0,2550
26098,2022-07-21,N1GG34,NATIONAL GRI,59.1,59.1,59.1,59.1,0,5910
26134,2022-07-07,N1OW34,SERVICENOW,53.25,53.25,53.25,53.25,0,21300
26135,2022-07-07,N1UE34,NUCOR CORP,593.19,593.19,593.19,593.19,0,118630
26140,2022-07-07,N2VC34,NOVOCURE,40.44,40.44,40.44,40.44,0,4040
26160,2022-07-07,NOCG34,NORTHROP GRU,516.69,516.69,513.76,513.76,0,154420
26168,2022-07-14,N2LY34,ANNALY CAPTL,33.39,33.39,33.39,33.39,0,10010
26188,2022-07-14,NMRH34,NOMURA HO,19.6,19.6,19.6,19.6,0,1960
26198,2022-07-21,N2VC34,NOVOCURE,40.92,40.92,40.92,40.92,0,4090
26233,2022-07-26,CRHP34,CRH PLC,190.76,190.76,190.76,190.76,0,57220
26262,2022-07-07,O1KT34,OKTA INC,27.51,27.69,27.51,27.69,0,11040
26264,2022-07-07,O1TI34,OTIS WORLDWI,37.0,37.0,37.0,37.0,0,3700
26266,2022-07-07,O2LE34,OLED DISPLAY,32.36,32.36,32.36,32.36,0,3230
26294,2022-07-26,CTSH34,COGNIZANT,362.78,362.78,362.23,362.23,0,108770
26313,2022-07-26,D1EL34,DELL TECHNOL,232.53,233.45,232.53,233.45,0,69940
26315,2022-07-26,D1HI34,DR HORTON IN,404.1,404.1,404.1,404.1,0,80820
26321,2022-07-14,O1KE34,ONEOK INC,145.05,145.05,145.05,145.05,0,116040
26324,2022-07-14,O2HI34,OMEGA HEALTH,53.8,53.8,53.46,53.46,0,26790
26355,2022-07-21,O2HI34,OMEGA HEALTH,54.57,54.57,54.57,54.57,0,21820
26385,2022-07-26,D2OC34,DOXIMITY INC,35.98,35.98,35.98,35.98,0,28780
26386,2022-07-26,D2PZ34,DOMINOSPIZZA,41.6,41.6,41.6,41.6,0,24960
26387,2022-07-26,D2TC34,DYNATRACE IN,23.35,23.35,23.35,23.35,0,9340
26417,2022-07-07,P1DT34,PRUDENTIAL F,257.0,257.0,257.0,257.0,0,25700
26420,2022-07-07,P1LD34,PROLOGIS INC,328.51,328.51,327.11,327.11,0,163780
26421,2022-07-07,P1YC34,PAYCOM SOFTW,58.56,58.56,58.56,58.56,0,5850
26423,2022-07-07,P2CO34,PROCORE TECH,26.46,26.46,26.46,26.46,0,5290
26426,2022-07-07,P2NB34,PENUMBRA,23.56,23.56,23.56,23.56,0,2350
26427,2022-07-07,P2OD34,INSULET CORP,41.92,41.92,41.92,41.92,0,16760
26447,2022-07-21,P1YC34,PAYCOM SOFTW,59.55,60.32,59.55,60.32,0,17940
26450,2022-07-21,P2CY34,PAYLOCITY,36.02,36.02,36.02,36.02,0,3600
26451,2022-07-21,P2EG34,PEGASYSTEMS,23.45,23.45,23.45,23.45,0,2340
26456,2022-07-21,P2NB34,PENUMBRA,23.84,23.84,23.84,23.84,0,2380
26457,2022-07-21,P2OD34,INSULET CORP,45.07,45.07,45.07,45.07,0,4500
26479,2022-07-14,P2CY34,PAYLOCITY,31.06,31.06,31.06,31.06,0,3100
26519,2022-07-07,PHMO34,PHILIP MORRI,255.0,255.0,252.0,252.0,0,50700
26532,2022-07-07,PNCS34,PNCFNANCIAL,434.62,434.62,434.62,434.62,0,347690
26584,2022-07-14,PNCS34,PNCFNANCIAL,410.34,410.34,410.34,410.34,0,246200
26627,2022-07-07,Q1RV34,QORVO INC,269.0,269.0,269.0,269.0,0,134500
26703,2022-07-07,R2GE34,REPLIGEN,31.47,31.47,31.47,31.47,0,6290
26704,2022-07-07,R2HH34,RH,22.64,22.64,22.64,22.64,0,2260
26705,2022-07-07,R2NG34,RINGCENTRAL,12.54,12.54,12.54,12.54,0,7520
26722,2022-07-21,Q1RV34,QORVO INC,288.9,288.9,288.9,288.9,0,144450
26738,2022-07-21,R2GE34,REPLIGEN,37.09,37.09,37.09,37.09,0,22250
26739,2022-07-21,R2NG34,RINGCENTRAL,12.67,12.67,12.67,12.67,0,3800
26753,2022-07-14,R2GE34,REPLIGEN,29.34,29.34,29.34,29.34,0,8800
26754,2022-07-14,R2NG34,RINGCENTRAL,10.48,10.48,10.48,10.48,0,1040
26806,2022-07-26,E1WL34,EDWARDS LIFE,136.45,136.45,136.45,136.45,0,27290
26809,2022-07-26,E2NP34,ENPHASE ENER,46.08,46.08,46.08,46.08,0,4600
26810,2022-07-26,E2NT34,ENTEGRIS INC,29.98,29.98,29.98,29.98,0,5990
26811,2022-07-26,E2TS34,ETSY INC,33.3,33.3,33.3,33.3,0,3330
26812,2022-07-26,E2XE34,EXELIXIS INC,57.56,57.56,57.56,57.56,0,11510
26895,2022-07-14,REGN34,REGENERON PH,648.82,648.82,648.82,648.82,0,583930
27029,2022-07-14,S1IV34,SVB FINANCIA,531.97,531.97,531.97,531.97,0,478770
27030,2022-07-14,S1KM34,SK TELECOM C,31.25,31.25,31.25,31.25,0,18750
27075,2022-07-07,S1IV34,SVB FINANCIA,567.88,567.88,565.46,565.46,0,509370
27076,2022-07-07,S1KM34,SK TELECOM C,30.51,30.51,30.51,30.51,0,9150
27077,2022-07-07,S1LG34,SL GREEN REA,125.84,126.36,125.84,125.84,0,75550
27078,2022-07-07,S1NP34,SYNOPSYS INC,425.88,425.88,425.88,425.88,0,42580
27079,2022-07-07,S1OU34,SOUTHWEST AI,197.07,197.07,197.07,197.07,0,59120
27080,2022-07-07,S1PL34,SPLUNK INC,25.94,26.84,25.94,26.84,0,21110
27086,2022-07-07,S2ED34,SOLAR TECH,44.0,44.08,44.0,44.08,0,35200
27088,2022-07-07,S2MA34,SMARTSHEET,23.12,23.12,23.12,23.12,0,2310
27112,2022-07-21,S1IV34,SVB FINANCIA,594.58,594.58,594.58,594.58,0,416200
27113,2022-07-21,S1KM34,SK TELECOM C,31.2,31.2,30.24,30.24,0,24860
27115,2022-07-21,S1OU34,SOUTHWEST AI,222.5,222.5,222.5,222.5,0,22250
27121,2022-07-21,S1YY34,SYSCO CORP,238.48,238.88,238.44,238.88,0,214780
27123,2022-07-21,S2ED34,SOLAR TECH,45.51,45.51,45.51,45.51,0,4550
27125,2022-07-14,S1OU34,SOUTHWEST AI,209.16,209.16,209.16,209.16,0,41830
27130,2022-07-14,S1YK34,STRYKER CORP,260.83,260.83,260.83,260.83,0,26080
27134,2022-07-14,S2ED34,SOLAR TECH,40.88,41.36,40.88,41.36,0,12360
27139,2022-07-14,S2TA34,STAG INDUSTR,32.46,32.46,32.46,32.46,0,9730
27141,2022-07-14,S2TW34,STARWOOD PRO,38.56,38.56,37.8,37.8,0,15340
27163,2022-07-26,F1FI34,F5 INC,212.63,212.63,212.63,212.63,0,63780
27164,2022-07-26,F1MC34,FMC CORP,287.3,287.35,287.3,287.32,0,114920
27168,2022-07-26,F2IC34,FAIR ISAAC C,50.66,50.66,50.66,50.66,0,10130
27218,2022-07-07,S2TW34,STARWOOD PRO,38.4,38.4,38.4,38.4,0,15360
27228,2022-07-07,SAPP34,SAP SE,482.07,482.07,482.07,482.07,0,48200
27352,2022-07-26,FLTC34,FLEETCOR TEC,291.02,291.02,291.02,291.02,0,58200
27371,2022-07-26,G1PI34,GLOBAL PAYME,159.95,159.95,159.77,159.77,0,63960
27436,2022-07-26,G2NT34,GENTEX CORP,36.86,36.86,36.86,36.86,0,3680
27500,2022-07-14,STZB34,CONSTELLATIO,333.5,333.5,333.5,333.5,0,200100
27516,2022-07-14,T1MU34,T-MOBILE US,369.37,369.37,369.37,369.37,0,258550
27520,2022-07-14,T1SS34,TENARIS SA,65.31,65.31,65.31,65.31,0,19590
27529,2022-07-21,T1LK34,PT TELEKOMUN,76.0,76.0,76.0,76.0,0,15200
27538,2022-07-21,T2ND34,TAND DIABETE,23.02,23.02,23.02,23.02,0,2300
27540,2022-07-21,T2RM34,TRIMBLE INC,34.98,34.98,34.98,34.98,0,6990
27542,2022-07-21,T2YL34,TYLER TECH,33.57,33.57,33.57,33.57,0,3350
27561,2022-07-07,T1RO34,T ROWE PRICE,317.2,317.2,317.2,317.2,0,158600
27567,2022-07-07,T2RM34,TRIMBLE INC,32.4,32.4,32.4,32.4,0,12960
27569,2022-07-07,T2YL34,TYLER TECH,31.1,31.1,31.1,31.1,0,3110
27619,2022-07-26,H1UM34,HUMANA INC,524.76,526.17,524.76,526.17,0,210040
27621,2022-07-14,T2YL34,TYLER TECH,29.82,29.82,29.82,29.82,0,5960
27704,2022-07-07,TMCO34,TOYOTAMO,839.96,839.96,839.96,839.96,0,167990
27714,2022-07-26,H2AI34,HAIN CELESTI,40.65,40.65,40.65,40.65,0,4060
27715,2022-07-26,H2TA34,HEALTHC TRUS,33.3,33.32,33.23,33.32,0,16640
27716,2022-07-26,H2UB34,HUBSPOT INC,29.01,29.01,29.01,29.01,0,2900
27802,2022-07-21,U1RI34,UNITED RENTA,763.83,763.83,763.83,763.83,0,305530
27825,2022-07-07,U1AL34,UNITED AIRLI,97.5,97.5,97.5,97.5,0,78000
27829,2022-07-07,U1RI34,UNITED RENTA,674.19,674.19,671.29,671.29,0,335930
27863,2022-07-26,I1DX34,IDEXX LABORA,404.13,404.13,404.13,404.13,0,40410
27870,2022-07-14,TSNF34,TYSON FOODS,443.25,443.25,443.25,443.25,0,177300
27882,2022-07-14,U1RI34,UNITED RENTA,671.84,671.84,671.84,671.84,0,335920
27928,2022-07-21,V1TA34,VENTAS INC,139.16,139.16,139.16,139.16,0,83490
27934,2022-07-26,IBMB34,IBM,684.0,684.0,684.0,684.0,0,342000
27981,2022-07-07,V2EE34,VEEVASYSTEMS,37.53,37.53,37.53,37.53,0,3750
28009,2022-07-14,V2EE34,VEEVASYSTEMS,35.98,35.98,35.98,35.98,0,3590
28064,2022-07-26,J1CI34,JOHNSON CONT,268.38,269.03,268.38,269.03,0,107410
28065,2022-07-26,J2AZ34,JAZZ PHARMAC,56.75,56.75,56.75,56.75,0,5670
28155,2022-07-29,L1BT35,LIBERTY GLOB,28.24,28.24,28.24,28.24,0,2820
28156,2022-07-29,L1CA34,LABORATORY C,339.24,339.24,339.24,339.24,0,135690
28161,2022-07-29,L1RC34,LAM RESEARCH,638.9,638.9,638.9,638.9,0,63890
28163,2022-07-29,L1VS34,LAS VEGAS SA,39.44,39.44,39.44,39.44,0,15770
28166,2022-07-29,L1YG34,LLOYDS BANKI,11.29,11.41,11.29,11.41,0,9040
28192,2022-07-07,W1MC34,WASTE MANAG,410.29,410.35,409.92,409.92,0,369000
28195,2022-07-07,W2OL34,WOLFSPEED IN,24.9,24.9,24.9,24.9,0,2490
28203,2022-07-07,WGBA34,WALGREENS,102.0,102.0,101.0,101.4,0,81140
28214,2022-07-26,K1LA34,KLA CORP,461.07,461.07,459.66,460.23,0,230160
28248,2022-07-14,W1AB34,WABTEC CORP,219.12,219.12,218.69,218.69,0,196860
28250,2022-07-14,W1BO34,WEIBO CORP,26.57,26.57,26.57,26.57,0,15940
28274,2022-07-26,L1BT35,LIBERTY GLOB,28.58,28.58,28.58,28.58,0,5710
28275,2022-07-26,L1CA34,LABORATORY C,329.35,329.35,329.11,329.11,0,197580
28277,2022-07-26,L1EN34,LENNAR CORP,431.2,432.0,431.2,432.0,0,172720
28283,2022-07-26,L1YB34,LYONDELLBASE,235.19,235.19,235.19,235.19,0,94070
28286,2022-07-26,L2AZ34,LUMINAR TECH,16.5,16.5,16.5,16.5,0,1650
28287,2022-07-26,L2IV34,LIVANOVA PLC,41.65,41.65,41.65,41.65,0,4160
28288,2022-07-26,L2RN34,STRIDE INC,57.73,57.91,57.73,57.91,0,34720
28330,2022-07-29,M1KT34,MARKETAXESS,27.94,27.94,27.73,27.73,0,19450
28356,2022-07-07,XRXB34,XEROX CORP,76.24,76.24,76.24,76.24,0,7620
28361,2022-07-07,Z1BR34,ZEBRA TECHNO,54.35,54.35,54.35,54.35,0,10870
28363,2022-07-07,Z1TS34,ZOETIS INC,238.45,238.45,238.45,238.45,0,23840
28364,2022-07-07,Z2SC34,ZSCALER INC,29.94,29.94,29.94,29.94,0,5980
28390,2022-07-14,Z1BR34,ZEBRA TECHNO,52.5,52.5,52.5,52.5,0,5250
28393,2022-07-14,Z2EN34,ZENDESK INC,26.87,26.87,26.87,26.87,0,2680
28444,2022-07-08,A1EG34,AEGON NV,22.39,22.41,22.39,22.41,0,6710
28450,2022-07-08,A1LL34,BREAD FINAN,50.5,50.5,50.5,50.5,0,5050
28462,2022-07-29,M1UF34,MITSUBISHI U,29.13,29.13,29.13,29.13,0,11650
28464,2022-07-29,M2KS34,MKS INSTRUME,34.0,34.0,34.0,34.0,0,13600
28484,2022-07-29,MDLZ34,MONDELEZ INT,166.44,166.44,165.75,165.75,0,49860
28500,2022-07-15,A1BB34,ABB LTD,36.17,36.17,36.17,36.17,0,3610
28504,2022-07-15,A1ES34,AES CORP,107.34,107.34,107.34,107.34,0,10730
28505,2022-07-15,A1IV34,APARTMENT IN,37.8,37.88,37.8,37.8,0,18900
28508,2022-07-15,A1MP34,AMERIPRISE F,311.4,311.4,310.64,310.64,0,186460
28510,2022-07-15,A1MX34,AMERICAMOVIL,50.45,50.45,50.45,50.45,0,5040
28513,2022-07-15,A1RE34,ALEXANDRIA R,190.57,190.57,190.57,190.57,0,38110
28517,2022-07-15,A1UT34,AUTODESK INC,237.89,237.89,237.82,237.82,0,95130
28519,2022-07-15,A1YX34,ALTERYX INC,13.02,13.02,13.02,13.02,0,1300
28529,2022-07-08,A2MR34,AMYRIS INC,11.99,12.09,11.99,12.09,0,2400
